,6,15,16,42,52,53,62,64,65,67,88,90,92,95
0,0.00014182368,4.0678064e-05,0.00045238753,1.0619586e-05,1.741714e-05,1.3367615e-05,1.1256198e-05,6.134524e-05,0.9983265,5.002793e-06,7.064545e-05,5.4893055e-05,0.00078056054,1.354052e-05
1,1.2324311e-05,1.6345599e-05,5.886363e-06,0.002375775,2.5316052e-05,1.4063159e-05,0.99424994,6.352027e-06,7.1991626e-06,0.00019373643,1.2546549e-05,0.00293114,6.507798e-06,0.00014283729
2,0.00010140167,7.3746414e-06,3.2745083e-05,1.511588e-06,1.9734143e-06,5.29952e-06,1.9760375e-06,3.458527e-05,0.9994772,1.7857104e-06,1.5417962e-05,1.4123983e-05,0.00030022985,4.345855e-06
3,6.0358116e-06,0.99842393,1.5262798e-06,0.00035073483,1.8111716e-06,2.0604573e-06,9.3369854e-05,1.9016176e-06,3.9917036e-06,0.00012141474,2.3633263e-06,0.0009864131,1.29478e-06,3.1898808e-06
4,0.000114211565,0.0001335359,1.1754896e-05,0.9952178,0.00017685656,4.5116336e-05,0.0014047687,1.3261358e-05,1.6173992e-05,0.00020886307,5.4936354e-05,0.0024260448,1.4100335e-05,0.00016258331
5,1.9264631e-05,2.4894873e-06,2.8652226e-05,7.22173e-06,2.8839365e-06,5.235214e-06,1.044825e-05,2.213612e-05,0.9998141,6.2077456e-06,2.5041074e-06,4.609131e-05,3.0401834e-05,2.3451248e-06
6,1.10474275e-05,1.4607283e-05,1.1599952e-05,3.593335e-05,9.92401e-06,1.6194823e-05,1.167609e-05,0.9931078,0.006427935,1.5947397e-05,1.587117e-05,0.0002112035,0.000102780614,7.4906634e-06
7,0.00022751804,0.0004113122,0.00056662,0.00032340534,8.39423e-05,4.3428252e-05,0.00010374797,4.016311e-05,0.0012097079,0.00010111643,0.99521154,0.0015813455,1.9774057e-05,7.6405486e-05
8,5.8342284e-05,0.0007629636,2.2559636e-05,0.00058750546,0.00019901397,4.649013e-05,0.00071514474,1.7664841e-05,0.0002406499,0.00041907013,5.884093e-05,0.996705,2.2509927e-05,0.00014425581
9,0.0006545641,8.64962e-05,4.089284e-05,0.0026328054,0.000120695564,2.67082e-05,0.00033619686,0.00021324797,0.00013872393,0.00022317866,5.7617242e-05,0.9953982,2.7853219e-05,4.2838084e-05
10,0.000101875165,0.00012328601,2.7592352e-05,0.9955036,6.021352e-05,2.7870488e-05,0.00031669062,1.3893743e-05,0.00019971009,5.861367e-05,2.5296704e-05,0.00326522,2.2364922e-05,0.00025376648
11,2.0311486e-06,1.0174139e-06,0.99997497,1.0589564e-06,6.5264936e-07,8.003736e-07,1.0464596e-06,1.2398793e-06,8.0210356e-07,7.519115e-07,3.7396882e-07,3.022601e-06,1.1710904e-05,4.7666492e-07
12,5.2486437e-05,1.1653396e-05,0.00012506878,3.3675915e-06,4.597705e-06,8.513034e-06,4.6419473e-06,2.8206343e-05,0.9994393,3.0618671e-06,4.3695254e-05,2.0396812e-05,0.0002504444,4.557955e-06
13,1.5575359e-05,8.920751e-06,0.00013538981,8.773757e-06,5.830503e-06,1.6088574e-05,7.3944752e-06,0.00011024185,0.99934596,7.850642e-06,1.8481844e-05,3.4449888e-05,0.00028060778,4.471361e-06
14,4.928314e-05,4.1301453e-05,1.3228084e-05,0.9974885,3.6471698e-05,1.8340661e-05,0.0001311694,1.4554585e-05,3.8240974e-05,4.142516e-05,1.39268495e-05,0.001965526,1.6208469e-05,0.00013176369
15,4.9589147e-05,0.99738926,6.3031795e-05,0.0009210756,2.3953004e-05,1.7530376e-05,0.00010072817,0.00014329472,0.0002917258,5.0793595e-05,3.4677687e-05,0.00085360004,1.6217122e-05,4.4600896e-05
16,3.228694e-05,1.6053189e-05,0.99548906,1.9976631e-05,1.2703188e-05,2.7412234e-05,3.8271002e-05,9.388346e-05,0.0026550246,1.5629004e-05,4.9393293e-05,4.278875e-05,0.0014986233,8.8586685e-06
17,3.257919e-05,1.9644105e-05,1.4317801e-05,0.0030774346,0.00013782518,1.57391e-05,9.590061e-05,2.3654467e-05,6.325738e-05,0.00014017089,2.8788241e-05,0.99632937,1.1421145e-05,9.873824e-06
18,0.0002650664,0.00015737888,0.0004359362,0.0008554465,0.00012752735,6.941058e-05,0.000508159,0.0003070982,0.0006099661,0.0010984225,9.7233424e-05,0.9953081,8.8721616e-05,7.15812e-05
19,5.0328283e-05,0.0020185555,2.2673683e-05,0.9947408,0.00015379378,4.1790754e-05,0.0004626772,2.8372122e-05,8.63244e-05,5.8241694e-05,6.380788e-05,0.0021336346,2.763038e-05,0.00011144881
20,2.541835e-06,9.499439e-07,8.9197795e-07,3.015795e-05,0.99727756,1.5423803e-06,0.000100482124,1.1826066e-06,1.6026385e-06,6.9940847e-06,1.5489975e-06,0.0025720173,1.2879846e-06,1.3120496e-06
21,1.1351556e-06,5.973954e-07,0.9999589,2.429808e-06,6.411654e-07,1.1587662e-06,3.5115831e-06,3.6139147e-06,1.3482254e-05,1.2243352e-06,6.2432696e-07,7.1140594e-06,5.116281e-06,5.0536977e-07
22,6.0572194e-05,0.00023126678,2.2511964e-05,0.00041360516,0.00048321686,2.9578638e-05,0.00091396197,0.0002620396,0.000102315105,0.000681141,2.3550007e-05,0.9967096,1.8587052e-05,4.810987e-05
23,0.00016497028,7.64609e-05,4.6217683e-05,0.99702054,0.0001340952,5.865022e-05,0.00057798537,4.8422327e-05,6.988673e-05,0.00028673155,3.9513314e-05,0.0011054534,3.6855476e-05,0.00033421442
24,0.00010805196,2.3602663e-05,0.007509536,4.2500196e-05,1.9635863e-05,4.3709053e-05,3.3062905e-05,8.300661e-05,0.99170613,3.267076e-05,3.5541645e-05,6.801189e-05,0.00027660694,1.7986054e-05
25,3.3465578e-05,0.0001972906,3.8505386e-05,0.0017108291,7.095658e-05,3.174125e-05,0.00020718868,2.1695623e-05,0.00014814311,0.0001302034,4.809296e-05,0.0019033538,2.422973e-05,0.9954342
26,0.000214821,0.000110150315,0.0011301907,0.00057660724,5.9429854e-05,0.00014667274,9.271015e-05,0.0017546722,0.0050407653,0.00013381222,0.000102983126,0.9897221,0.00080922863,0.000105881845
27,5.2528725e-05,0.00018877142,1.0483786e-05,0.0006583133,0.00012769309,2.4555093e-05,0.00012106906,1.5004016e-05,8.438468e-05,1.6949536e-05,0.9984623,0.00018610337,1.03260645e-05,4.1541753e-05
28,3.4906476e-05,4.3737335e-05,1.2986131e-05,0.99523747,0.000511722,5.0736777e-05,0.0005899216,3.5578316e-05,6.167406e-05,8.510281e-05,1.2281825e-05,0.0032445767,1.7187018e-05,6.205312e-05
